listing_id,id,date,reviewer_id,reviewer_name,Comments
356608,1417995,,1835679,Gerard,"We stayed at St John's Apartment #309 in May-June 2012, which is right in the heart of the Capitol Hill district and just a short ten-minute walk from downtown Seattle. The apartment is located in a lovely old building, right on Pike and there is parking (at a reasonable price) at the back. The apartment was very clean and nicely decorated in lovely traditional rustic colors. There are lots of amenities, including cable TV (in every room!) and a generally fast internet connection. <br/><br/>Our host Mark was a real gentleman and his buddy Johnny (who looks after the apartments) is a real nice guy. Check our Mark's framed photos throughout the building, which add a nice personal touch and gives the whole place a nice feel.<br/>I would definitely return!<br/>Gerard, Deirdre and Jonathan (Dublin, Ireland)"
49229904,763470418,,183707581,Lindsay,This is a lovely home in a great neighborhood! Photos are true to life and the house is beautifully finished. We adored the outdoor space and Carla is very responsive.<br/>We would stay here again!
1494986,7099304,,183992,Lisa,We had a lovely stay at William's apartment. Very romantic. Beautiful private garden with an amazing hot tub. Would reccomend staying here to any and all friends traveling to Seattle. William was very nice and helpful. He had lots of reccomendations for the area. We couldn't have asked for a better place to experience Queen Anne!
24254138,254415511,,184148419,Dyllan,Michael did a great job with inviting me in and taking car of any concerns I had. The place was very clean and cozy. This place exceeded my expectations and I recomend it to anyone visiting Seattle. I will for sure be staying here again if I shall come back to Seattle in the future.
3405896,408593697,,18431095,Lynnette,This is a brand new space. Super stylish and had every amenity needed for a comfortable stay. Conni & Stew are wonderful and experienced hosts. I hope their space is open the next time we visit Seattle.
53662522,6.43E+17,,184666221,Nora,Alex’s place is the perfect location for your Seattle get away! Pike’s market is a few streets away and the space needle is about a 20 minute walk down the road. Being in the heart of downtown made things SUPER enjoyable. Alex did a great job communicating while booking the stay and answering all of my questions! The condo itself is absolutely gorgeous and it kick started vacation on the right foot! 10/10! Would recommend this place to everyone!
23045897,257082797,,184685907,Robert,Victor was an excellent and respectful host.
23705097,277562987,,185389685,Z,"Very good host, very thoughtful . Nice touch . Good luck~~~"
22410639,259327247,,185474247,Anna,"Things I’d want to know if this was my first trip to Seattle: <br/>- This is the perfect house for selfie taking or Instagram photos. <br/> - Darcy is an attentive host who’s wonderful to chat with. She really made us feel right at home! <br/> - Everything is super clean. <br/> - The house is within walking distance to a fun neighborhood with great restaurants. <br/> - This was my first time in Seattle. If it’s also yours and you want to explore a wider area, I’d recommend renting a car while you’re there. We took Uber’s everywhere and that was fine, but clearly we would have spent less if we had a car. <br/> - Shops close at 6p. It’s def more of a night life kind of town."
6.56E+17,7.02E+17,,185867726,Alex,great spot near a great food spot and close to alki
5.8E+17,6.26E+17,,185947824,L.J.,"The place looked exactly how it was photographed in the listing and the decor was on point. It is located in a prime location and was very clean. <br/>I would give 5 stars for this, however, I believe it was freshly painted and the fumes caused me to have a migraine for the majority of the stay. I had a late flight and arrived when the sun was down and I had some difficulty finding the walkway without lighting. Also I had to have toilet tissue delivered. <br/>I would definitely recommend this listing if visiting Seattle."
27107417,410177974,,186310789,Joshua,"Great space! Spacious, comfortable, and fun!"
1246769,5283338,,1864688,Blü Properties,"Wonderful location by Westlake Metro stop and great value for money. Dirk and Jaq were extremely accommodating. Communication was timely, helpful and very efficient. The place itself was spotless with everything we needed for our 2-night stay. Even though I left my watch behind, Jaq kindly offered to mail it back. And left us umbrellas for the rainy Seattle weather. Would highly recommend they lovely apartment and I would definitely stay here again on my future visits."
